v1,two_yr_recidivism,number_of_priors,age_above_fourtyfive,age_below_twentyfive,female,misdemeanor,ethnicity,probability,predicted,recidivism
5517,yes,-.47355494,no,no,Male,yes,Caucasian,.3825939,0,1
302,no,-.68435776,yes,no,Female,yes,Caucasian,.15931214,0,0
6137,yes,-.68435776,yes,no,Male,yes,Caucasian,.22178715,0,1
1036,no,-.47355494,no,no,Female,yes,Caucasian,.31564334,0,0
1959,no,-.26275212,no,no,Male,yes,Caucasian,.41741955,0,0
5102,no,-.26275212,no,no,Male,yes,Caucasian,.4221195,0,0
1056,no,-.68435776,yes,no,Male,yes,Caucasian,.21029243,0,0
3783,no,-.68435776,no,yes,Female,yes,Caucasian,.44097969,0,0
5689,no,-.47355494,yes,no,Male,yes,Caucasian,.22283636,0,0
543,yes,-.68435776,yes,no,Female,yes,Caucasian,.1581579,0,1
2907,yes,-.26275212,no,no,Female,no,Caucasian,.39561883,0,1
4885,no,-.68435776,yes,no,Male,no,Caucasian,.26192796,0,0
2964,no,-.68435776,yes,no,Male,no,Caucasian,.2532011,0,0
3035,no,-.47355494,yes,no,Female,yes,Caucasian,.18147381,0,0
1926,yes,-.68435776,no,no,Male,yes,Caucasian,.34203705,0,1
3430,no,-.68435776,yes,no,Male,no,Caucasian,.26192796,0,0
963,no,-.68435776,no,no,Male,yes,Caucasian,.3410846,0,0
2204,no,-.68435776,no,no,Male,yes,Caucasian,.34970668,0,0
2427,yes,-.47355494,yes,no,Male,no,Caucasian,.29454163,0,1
3584,no,-.47355494,yes,no,Male,no,Caucasian,.27751195,0,0
4436,yes,-.68435776,no,yes,Female,yes,Caucasian,.43031618,0,1
3552,yes,1.0020648,yes,no,Female,no,Caucasian,.48105732,0,1
4540,no,-.68435776,yes,no,Female,yes,Caucasian,.17220987,0,0
3708,yes,-.47355494,no,no,Male,yes,Caucasian,.38453147,0,1
2292,no,-.47355494,yes,no,Male,no,Caucasian,.27751195,0,0
3271,yes,-.68435776,no,no,Male,yes,Caucasian,.34405223,0,1
2134,yes,-.47355494,no,no,Female,yes,Caucasian,.29007211,0,1
422,yes,-.47355494,no,no,Male,yes,Caucasian,.3900618,0,1
2448,yes,-.47355494,no,no,Male,no,Caucasian,.43236277,0,1
3854,yes,-.47355494,yes,no,Male,no,Caucasian,.29271966,0,1
4100,yes,-.26275212,no,no,Male,yes,Caucasian,.41741955,0,1
338,yes,.15885352,yes,no,Male,no,Caucasian,.40473026,0,1
1445,no,-.47355494,yes,no,Male,no,Caucasian,.26712498,0,0
930,no,-.26275212,no,no,Male,yes,Caucasian,.41741955,0,0
3692,no,-.68435776,yes,no,Female,yes,Caucasian,.1581579,0,0
4430,yes,-.68435776,no,no,Male,no,Caucasian,.40823349,0,1
4898,yes,.15885352,yes,no,Male,no,Caucasian,.40482557,0,1
2967,yes,-.47355494,no,no,Male,no,Caucasian,.4243919,0,1
3320,yes,-.26275212,no,no,Male,no,Caucasian,.47337195,0,1
2337,no,-.68435776,no,no,Male,no,Caucasian,.39788753,0,0
30,no,-.68435776,yes,no,Male,no,Caucasian,.24579711,0,0
116,yes,-.26275212,no,no,Male,yes,Caucasian,.42485452,0,1
2499,no,-.68435776,yes,no,Male,yes,Caucasian,.21640453,0,0
3031,yes,-.0519493,no,no,Female,yes,Caucasian,.36234725,0,1
3004,no,-.47355494,no,no,Female,no,Caucasian,.33427021,0,0
1176,yes,-.26275212,yes,no,Male,yes,Caucasian,.25473112,0,1
496,no,-.68435776,no,yes,Female,yes,Caucasian,.45151573,0,0
90,no,-.68435776,no,no,Male,no,Caucasian,.38483214,0,0
428,no,-.47355494,no,no,Male,no,Caucasian,.44063184,0,0
694,yes,-.47355494,no,no,Female,yes,Caucasian,.31564334,0,1
3447,no,-.26275212,no,no,Female,no,Caucasian,.38239324,0,0
1652,no,-.47355494,no,no,Male,no,Caucasian,.44800654,0,0
2596,no,-.47355494,no,no,Male,no,Caucasian,.43988946,0,0
5167,no,.58045918,yes,no,Male,no,Caucasian,.48951301,0,0
1917,yes,-.68435776,no,no,Male,no,Caucasian,.39226004,0,1
5482,no,-.68435776,yes,no,Male,no,Caucasian,.24579711,0,0
4154,no,-.47355494,yes,no,Male,no,Caucasian,.29271966,0,0
2066,no,-.68435776,yes,no,Male,yes,Caucasian,.22178715,0,0
1061,no,-.26275212,yes,no,Male,no,Caucasian,.32408547,0,0
3615,no,-.68435776,yes,no,Male,yes,Caucasian,.21635193,0,0
207,yes,-.68435776,no,no,Male,no,Caucasian,.38483214,0,1
596,no,-.47355494,no,no,Male,no,Caucasian,.43988946,0,0
2606,yes,.36965632,yes,no,Male,no,Caucasian,.42566401,0,1
1952,no,-.26275212,no,no,Male,no,Caucasian,.47337195,0,0
3148,yes,.36965632,no,no,Female,yes,Caucasian,.45365015,0,1
1720,no,-.68435776,no,no,Male,no,Caucasian,.3977409,0,0
476,no,-.47355494,no,no,Male,no,Caucasian,.43236277,0,0
3382,yes,.15885352,no,no,Male,yes,Caucasian,.49792841,0,1
5764,no,-.68435776,yes,no,Male,yes,Caucasian,.21635193,0,0
113,yes,-.68435776,no,no,Male,yes,Caucasian,.34645095,0,1
3769,no,-.0519493,no,no,Male,yes,Caucasian,.4646287,0,0
5129,no,-.68435776,no,no,Male,no,Caucasian,.38483214,0,0
262,yes,-.0519493,no,no,Male,yes,Caucasian,.4646287,0,1
3915,yes,-.68435776,no,no,Male,no,Caucasian,.40823349,0,1
5769,yes,-.26275212,yes,no,Male,no,Caucasian,.3116281,0,1
3346,no,-.26275212,yes,no,Male,no,Caucasian,.32814053,0,0
5936,yes,-.68435776,yes,no,Male,yes,Caucasian,.19389613,0,1
6154,yes,-.26275212,no,no,Female,yes,Caucasian,.32753456,0,1
4651,yes,-.68435776,yes,no,Male,yes,Caucasian,.21029243,0,1
1519,yes,-.68435776,no,no,Male,no,Caucasian,.38483214,0,1
1452,yes,-.68435776,no,no,Male,yes,Caucasian,.34203705,0,1
4816,no,-.26275212,yes,no,Female,yes,Caucasian,.22419074,0,0
5405,no,-.47355494,no,yes,Female,yes,Caucasian,.47129241,0,0
611,yes,-.68435776,no,no,Male,no,Caucasian,.38483214,0,1
3402,no,-.68435776,no,no,Female,no,Caucasian,.32927537,0,0
4756,no,-.47355494,no,no,Male,no,Caucasian,.44063184,0,0
880,no,.36965632,yes,no,Male,yes,Caucasian,.39478096,0,0
4193,no,-.68435776,no,no,Male,yes,Caucasian,.34645095,0,0
5877,no,-.26275212,no,no,Male,yes,Caucasian,.42485452,0,0
3268,no,-.0519493,yes,no,Male,no,Caucasian,.34791866,0,0
4079,no,-.26275212,no,no,Male,no,Caucasian,.48292303,0,0
3470,no,-.47355494,yes,no,Female,no,Caucasian,.22441177,0,0
6152,no,-.68435776,no,no,Male,no,Caucasian,.39226004,0,0
8,no,-.68435776,no,no,Male,no,Caucasian,.39226004,0,0
2123,no,-.68435776,no,no,Male,no,Caucasian,.39788753,0,0
3161,no,-.68435776,no,no,Female,yes,Caucasian,.28536993,0,0
1471,yes,-.47355494,no,no,Male,no,Caucasian,.43236277,0,1
4434,no,-.68435776,no,no,Female,yes,Caucasian,.28536993,0,0
2485,no,-.26275212,no,no,Female,no,Caucasian,.39561883,0,0
2602,no,-.68435776,yes,no,Male,yes,Caucasian,.22178715,0,0
2092,no,-.47355494,yes,no,Male,yes,Caucasian,.23855481,0,0
608,yes,-.68435776,no,no,Male,yes,Caucasian,.3410846,0,1
5079,no,-.47355494,no,no,Male,yes,Caucasian,.37849995,0,0
4605,no,-.0519493,no,no,Male,yes,Caucasian,.47489616,0,0
1347,yes,-.68435776,no,no,Male,yes,Caucasian,.34970668,0,1
6022,no,.36965632,yes,no,Female,no,Caucasian,.36771214,0,0
93,no,-.47355494,no,no,Male,no,Caucasian,.44063184,0,0
200,no,-.47355494,no,no,Male,no,Caucasian,.44800654,0,0
1622,yes,-.47355494,no,no,Male,no,Caucasian,.44063184,0,1
4518,no,-.47355494,no,no,Male,yes,Caucasian,.3825939,0,0
241,no,-.47355494,yes,no,Male,yes,Caucasian,.24716733,0,0
764,yes,-.47355494,yes,no,Male,no,Caucasian,.29454163,0,1
3814,no,-.47355494,no,no,Female,yes,Caucasian,.29007211,0,0
4348,yes,-.26275212,no,no,Male,yes,Caucasian,.43198031,0,1
2623,no,-.68435776,yes,no,Male,yes,Caucasian,.21029243,0,0
2616,no,-.68435776,no,no,Male,yes,Caucasian,.34203705,0,0
3597,no,-.0519493,no,no,Female,no,Caucasian,.44427481,0,0
2002,no,-.68435776,no,no,Male,yes,Caucasian,.34645095,0,0
4402,yes,-.68435776,yes,no,Female,no,Caucasian,.187775,0,1
3485,yes,-.68435776,no,no,Female,yes,Caucasian,.2569266,0,1
1538,no,-.68435776,no,no,Male,yes,Caucasian,.3410846,0,0
1066,no,.36965632,yes,no,Female,yes,Caucasian,.30069804,0,0
763,yes,-.68435776,no,no,Male,no,Caucasian,.40823349,0,1
1008,no,-.68435776,no,no,Female,no,Caucasian,.32927537,0,0
385,yes,.58045918,yes,no,Male,no,Caucasian,.48482847,0,1
2027,no,-.68435776,yes,no,Male,no,Caucasian,.26192796,0,0
3748,no,-.68435776,no,no,Male,no,Caucasian,.3977409,0,0
3369,no,-.26275212,no,no,Male,no,Caucasian,.4884561,0,0
3109,no,-.47355494,no,no,Male,yes,Caucasian,.38232693,0,0
4980,no,-.68435776,no,no,Male,yes,Caucasian,.34645095,0,0
5078,no,-.68435776,yes,no,Male,no,Caucasian,.25964466,0,0
5590,yes,.36965632,yes,no,Male,no,Caucasian,.42566401,0,1
774,no,-.68435776,yes,no,Female,yes,Caucasian,.13688923,0,0
5006,no,-.68435776,yes,no,Male,yes,Caucasian,.21640453,0,0
4125,no,.15885352,yes,no,Female,yes,Caucasian,.28643268,0,0
1393,yes,-.0519493,yes,no,Male,no,Caucasian,.34791866,0,1
1571,no,-.68435776,no,no,Male,yes,Caucasian,.34203705,0,0
4359,no,-.47355494,no,no,Male,no,Caucasian,.43988946,0,0
1801,no,-.26275212,no,no,Male,no,Caucasian,.46494469,0,0
2058,yes,-.68435776,yes,no,Female,yes,Caucasian,.13688923,0,1
3186,yes,-.68435776,no,no,Male,yes,Caucasian,.34645095,0,1
2304,no,-.47355494,yes,no,Female,yes,Caucasian,.1589991,0,0
2990,no,-.68435776,no,no,Female,yes,Caucasian,.25526798,0,0
2224,no,-.68435776,yes,no,Male,yes,Caucasian,.21635193,0,0
1505,no,-.68435776,yes,no,Male,yes,Caucasian,.21635193,0,0
4092,no,-.68435776,no,no,Male,no,Caucasian,.39226004,0,0
2164,no,-.68435776,no,no,Male,yes,Caucasian,.3410846,0,0
143,no,-.68435776,no,no,Male,no,Caucasian,.39226004,0,0
3679,no,-.47355494,no,no,Male,no,Caucasian,.4243919,0,0
1906,yes,-.68435776,no,yes,Female,no,Caucasian,.48173422,0,1
3801,no,-.47355494,yes,no,Male,yes,Caucasian,.25167903,0,0
4532,no,-.68435776,yes,no,Male,no,Caucasian,.26192796,0,0
2490,no,-.47355494,yes,no,Male,yes,Caucasian,.2455617,0,0
3504,yes,-.47355494,no,no,Male,no,Caucasian,.43988946,0,1
5758,yes,-.68435776,no,no,Male,no,Caucasian,.38483214,0,1
3468,no,-.0519493,yes,no,Male,no,Caucasian,.36625001,0,0
5148,yes,-.47355494,no,no,Male,no,Caucasian,.43988946,0,1
549,no,-.47355494,yes,no,Female,no,Caucasian,.19376338,0,0
2340,no,-.68435776,yes,no,Male,no,Caucasian,.25964466,0,0
3079,no,-.68435776,no,no,Female,yes,Caucasian,.2569266,0,0
1809,no,-.47355494,no,no,Male,no,Caucasian,.43988946,0,0
5391,no,-.68435776,no,yes,Female,no,Caucasian,.47381425,0,0
4354,no,-.26275212,no,no,Male,no,Caucasian,.47337195,0,0
10,no,-.68435776,no,no,Female,yes,Caucasian,.2569266,0,0
3226,no,-.68435776,no,no,Male,no,Caucasian,.39788753,0,0
3341,yes,-.68435776,no,no,Male,yes,Caucasian,.34203705,0,1
3518,yes,.36965632,no,no,Female,no,Caucasian,.49337134,0,1
3454,yes,-.26275212,no,no,Male,no,Caucasian,.4884561,0,1
1310,yes,.58045918,yes,no,Male,no,Caucasian,.48645601,0,1
2148,no,-.68435776,yes,no,Male,no,Caucasian,.25964466,0,0
585,no,-.26275212,yes,no,Male,no,Caucasian,.32408547,0,0
263,no,-.68435776,no,no,Female,no,Caucasian,.29848161,0,0
4304,no,-.68435776,yes,no,Female,no,Caucasian,.16778377,0,0
3331,no,-.26275212,no,no,Male,yes,Caucasian,.41741955,0,0
4749,yes,-.0519493,no,no,Male,yes,Caucasian,.4646287,0,1
4863,yes,-.68435776,no,no,Male,no,Caucasian,.38483214,0,1
3969,no,-.26275212,no,no,Male,no,Caucasian,.48292303,0,0
1099,no,.15885352,yes,no,Male,yes,Caucasian,.33782867,0,0
4332,no,-.26275212,yes,no,Female,no,Caucasian,.25429767,0,0
3321,yes,-.68435776,no,no,Female,no,Caucasian,.3203007,0,1
2966,yes,-.0519493,no,no,Male,yes,Caucasian,.45739582,0,1
1332,no,-.68435776,yes,no,Female,yes,Caucasian,.17220987,0,0
1262,yes,-.68435776,yes,no,Male,yes,Caucasian,.21029243,0,1
4007,yes,-.26275212,no,no,Male,no,Caucasian,.46494469,0,1
2663,no,-.68435776,yes,no,Male,yes,Caucasian,.22178715,0,0
4023,no,-.47355494,no,no,Female,no,Caucasian,.3616004,0,0
369,no,-.68435776,no,yes,Female,no,Caucasian,.49206436,0,0
2313,no,-.68435776,yes,no,Male,no,Caucasian,.23416598,0,0
2377,no,-.68435776,no,no,Male,no,Caucasian,.38483214,0,0
3772,no,-.68435776,no,no,Female,yes,Caucasian,.25526798,0,0
3740,yes,-.68435776,no,yes,Female,no,Caucasian,.49206436,0,1
1564,no,-.68435776,yes,no,Male,no,Caucasian,.2532011,0,0
3146,no,-.47355494,no,no,Male,no,Caucasian,.4243919,0,0
839,no,-.68435776,no,no,Male,yes,Caucasian,.34970668,0,0
3337,no,-.68435776,yes,no,Male,yes,Caucasian,.19389613,0,0
1439,yes,.15885352,no,no,Female,no,Caucasian,.47623849,0,1
612,no,-.68435776,yes,no,Male,yes,Caucasian,.19389613,0,0
1734,no,-.68435776,yes,no,Male,yes,Caucasian,.22178715,0,0
3287,no,-.26275212,no,no,Male,no,Caucasian,.47337195,0,0
3188,no,-.68435776,yes,no,Female,yes,Caucasian,.1581579,0,0
3889,no,-.68435776,no,no,Female,no,Caucasian,.32263231,0,0
2306,no,-.26275212,no,no,Male,yes,Caucasian,.42485452,0,0
3413,no,-.68435776,no,no,Male,yes,Caucasian,.34405223,0,0
3723,yes,-.0519493,no,no,Male,yes,Caucasian,.45739582,0,1
3979,yes,-.0519493,yes,no,Male,yes,Caucasian,.28949049,0,1
5086,no,-.26275212,no,no,Male,yes,Caucasian,.41741955,0,0
3086,no,-.47355494,yes,no,Male,no,Caucasian,.28734052,0,0
2881,no,-.68435776,no,no,Male,no,Caucasian,.3977409,0,0
361,no,-.0519493,no,no,Male,yes,Caucasian,.47489616,0,0
5950,no,-.68435776,no,no,Male,yes,Caucasian,.34970668,0,0
4932,no,-.0519493,no,no,Male,yes,Caucasian,.46294948,0,0
4510,yes,-.68435776,yes,no,Male,yes,Caucasian,.19389613,0,1
3129,no,-.68435776,no,no,Male,no,Caucasian,.39788753,0,0
5256,yes,-.47355494,no,no,Male,no,Caucasian,.44800654,0,1
1313,no,-.47355494,yes,no,Male,no,Caucasian,.26712498,0,0
4892,yes,-.26275212,no,no,Male,no,Caucasian,.48292303,0,1
4244,no,-.68435776,yes,no,Female,yes,Caucasian,.17220987,0,0
1715,no,-.47355494,no,no,Male,yes,Caucasian,.38453147,0,0
753,no,-.47355494,yes,no,Male,no,Caucasian,.27751195,0,0
1311,yes,-.26275212,yes,no,Female,yes,Caucasian,.21971722,0,1
5534,no,-.26275212,no,no,Male,no,Caucasian,.46494469,0,0
5961,no,-.68435776,yes,no,Male,no,Caucasian,.25964466,0,0
4126,no,-.26275212,no,no,Female,yes,Caucasian,.35678574,0,0
5000,no,-.47355494,no,no,Male,no,Caucasian,.43988946,0,0
4631,no,-.26275212,yes,no,Male,yes,Caucasian,.27725732,0,0
6045,no,-.68435776,yes,no,Male,yes,Caucasian,.21640453,0,0
1485,no,-.47355494,yes,no,Male,no,Caucasian,.26712498,0,0
12,yes,-.47355494,yes,no,Female,no,Caucasian,.22441177,0,1
5887,no,-.68435776,no,no,Male,no,Caucasian,.3977409,0,0
5616,no,-.68435776,no,no,Male,no,Caucasian,.3977409,0,0
4017,no,-.47355494,no,no,Male,no,Caucasian,.43236277,0,0
401,no,-.68435776,yes,no,Male,no,Caucasian,.24579711,0,0
3932,yes,-.68435776,no,no,Male,no,Caucasian,.39788753,0,1
4116,yes,-.68435776,no,no,Female,no,Caucasian,.30348527,0,1
4313,no,-.68435776,no,no,Female,yes,Caucasian,.26920575,0,0
730,no,-.68435776,no,no,Male,no,Caucasian,.38483214,0,0
1592,yes,-.47355494,no,no,Male,no,Caucasian,.43988946,0,1
2455,no,-.68435776,yes,no,Male,yes,Caucasian,.22178715,0,0
1427,no,1.0020648,yes,no,Female,no,Caucasian,.48105732,0,0
3327,no,-.26275212,yes,no,Male,no,Caucasian,.3116281,0,0
1011,no,-.68435776,no,no,Male,no,Caucasian,.39226004,0,0
3462,no,-.47355494,yes,no,Female,no,Caucasian,.22906137,0,0
4945,no,-.47355494,no,no,Female,no,Caucasian,.36611509,0,0
6040,no,-.68435776,yes,no,Male,no,Caucasian,.2532011,0,0
1195,no,-.26275212,yes,no,Male,yes,Caucasian,.26932016,0,0
5651,yes,-.68435776,yes,no,Male,no,Caucasian,.23416598,0,1
5215,no,-.68435776,no,no,Female,yes,Caucasian,.26920575,0,0
2479,no,-.47355494,yes,no,Male,yes,Caucasian,.23855481,0,0
416,no,-.68435776,no,no,Female,yes,Caucasian,.25526798,0,0
2230,yes,-.26275212,no,no,Male,no,Caucasian,.47337195,0,1
2777,no,-.26275212,no,no,Male,yes,Caucasian,.42485452,0,0
2398,no,-.47355494,yes,no,Male,no,Caucasian,.28734052,0,0
2172,no,-.68435776,no,no,Male,yes,Caucasian,.34203705,0,0
6089,no,-.68435776,no,no,Female,yes,Caucasian,.27945983,0,0
4821,no,-.68435776,no,no,Male,no,Caucasian,.40823349,0,0
5833,no,-.68435776,yes,no,Male,no,Caucasian,.25964466,0,0
1266,no,-.68435776,no,no,Male,yes,Caucasian,.34405223,0,0
4180,no,-.68435776,yes,no,Male,no,Caucasian,.23416598,0,0
5039,yes,-.68435776,yes,no,Male,yes,Caucasian,.21635193,0,1
1949,no,-.68435776,no,no,Male,yes,Caucasian,.34405223,0,0
3404,no,-.0519493,no,no,Female,yes,Caucasian,.36234725,0,0
2977,no,-.0519493,yes,no,Male,yes,Caucasian,.31707975,0,0
863,no,-.47355494,yes,no,Male,no,Caucasian,.29271966,0,0
5846,no,-.0519493,no,no,Male,yes,Caucasian,.47489616,0,0
1921,no,-.68435776,no,no,Female,yes,Caucasian,.28536993,0,0
3143,no,-.26275212,yes,no,Male,no,Caucasian,.32940379,0,0
5104,yes,-.47355494,yes,no,Male,no,Caucasian,.26712498,0,1
700,no,-.26275212,yes,no,Male,no,Caucasian,.32814053,0,0
3049,no,.15885352,no,no,Female,no,Caucasian,.47623849,0,0
463,yes,-.26275212,yes,no,Male,no,Caucasian,.32940379,0,1
2651,no,-.47355494,yes,no,Male,no,Caucasian,.27751195,0,0
1430,yes,-.26275212,no,no,Female,no,Caucasian,.40459022,0,1
374,no,.15885352,yes,no,Male,no,Caucasian,.38172603,0,0
1794,no,-.68435776,yes,no,Male,yes,Caucasian,.22178715,0,0
6039,no,-.47355494,yes,no,Male,yes,Caucasian,.24716733,0,0
632,no,-.68435776,yes,no,Female,no,Caucasian,.16778377,0,0
3978,no,-.68435776,yes,no,Male,no,Caucasian,.2532011,0,0
2070,yes,.36965632,yes,no,Male,no,Caucasian,.44527173,0,1
2353,yes,-.68435776,no,no,Female,no,Caucasian,.30348527,0,1
5851,no,-.68435776,no,no,Male,no,Caucasian,.38483214,0,0
1529,yes,.58045918,yes,no,Male,no,Caucasian,.46732783,0,1
5839,yes,-.26275212,no,no,Male,no,Caucasian,.48292303,0,1
2909,no,-.68435776,no,no,Male,no,Caucasian,.39788753,0,0
355,yes,-.68435776,no,no,Male,yes,Caucasian,.34405223,0,1
5932,no,-.68435776,yes,no,Male,no,Caucasian,.23416598,0,0
5782,no,-.68435776,yes,no,Male,yes,Caucasian,.21635193,0,0
733,no,-.68435776,no,yes,Female,yes,Caucasian,.43395102,0,0
1153,no,-.68435776,no,no,Female,yes,Caucasian,.26920575,0,0
380,yes,-.68435776,no,no,Male,yes,Caucasian,.34970668,0,1
3393,no,-.68435776,no,no,Female,yes,Caucasian,.28536993,0,0
1552,yes,-.26275212,yes,no,Male,yes,Caucasian,.26932016,0,1
2991,no,-.68435776,yes,no,Male,no,Caucasian,.26192796,0,0
5869,no,-.0519493,yes,no,Male,yes,Caucasian,.28949049,0,0
3882,yes,-.47355494,no,no,Male,no,Caucasian,.4243919,0,1
1193,yes,-.47355494,yes,no,Male,no,Caucasian,.29271966,0,1
5424,no,-.0519493,yes,no,Male,yes,Caucasian,.31707975,0,0
5232,yes,-.0519493,yes,no,Female,no,Caucasian,.28669241,0,1
3203,yes,-.47355494,yes,no,Female,yes,Caucasian,.1589991,0,1
4071,no,-.68435776,yes,no,Female,yes,Caucasian,.17220987,0,0
3739,yes,-.26275212,no,no,Male,yes,Caucasian,.42408159,0,1
2375,no,-.26275212,yes,no,Male,yes,Caucasian,.28412876,0,0
6008,no,-.47355494,no,no,Male,no,Caucasian,.4243919,0,0
6140,no,-.0519493,yes,no,Female,no,Caucasian,.25456986,0,0
1144,no,-.68435776,no,yes,Female,yes,Caucasian,.43395102,0,0
4943,no,-.68435776,no,no,Female,yes,Caucasian,.26920575,0,0
1623,no,-.68435776,no,no,Female,yes,Caucasian,.2569266,0,0
1510,yes,.15885352,yes,no,Female,no,Caucasian,.30957332,0,1
5693,no,-.68435776,yes,no,Male,no,Caucasian,.26192796,0,0
343,no,-.68435776,yes,no,Male,yes,Caucasian,.22178715,0,0
1977,yes,-.68435776,no,no,Male,no,Caucasian,.39788753,0,1
2712,yes,-.0519493,yes,no,Male,no,Caucasian,.36313498,0,1
5492,no,-.68435776,yes,no,Male,yes,Caucasian,.21635193,0,0
4413,no,-.68435776,no,no,Male,yes,Caucasian,.3410846,0,0
971,no,-.68435776,no,no,Male,yes,Caucasian,.34405223,0,0
2621,yes,-.68435776,no,no,Male,yes,Caucasian,.34203705,0,1
3411,yes,-.26275212,no,no,Male,no,Caucasian,.47337195,0,1
2005,no,-.47355494,yes,no,Male,no,Caucasian,.27751195,0,0
2558,no,-.0519493,yes,no,Male,yes,Caucasian,.30247703,0,0
5644,no,-.68435776,no,no,Female,no,Caucasian,.32927537,0,0
3635,no,-.47355494,no,no,Male,yes,Caucasian,.38232693,0,0
3275,yes,-.26275212,no,no,Female,yes,Caucasian,.35420871,0,1
4587,no,-.68435776,no,no,Male,yes,Caucasian,.34645095,0,0
4195,yes,-.26275212,no,no,Male,no,Caucasian,.4884561,0,1
3755,no,-.68435776,no,no,Male,yes,Caucasian,.3410846,0,0
486,no,-.68435776,no,no,Male,yes,Caucasian,.34405223,0,0
5579,no,-.26275212,no,no,Male,no,Caucasian,.4884561,0,0
3716,no,-.68435776,no,no,Female,yes,Caucasian,.2569266,0,0
517,no,-.26275212,no,no,Male,yes,Caucasian,.42485452,0,0
682,no,-.26275212,no,no,Male,no,Caucasian,.47337195,0,0
3101,no,-.68435776,yes,no,Male,yes,Caucasian,.19389613,0,0
3798,no,-.68435776,yes,no,Male,no,Caucasian,.23416598,0,0
3795,no,-.68435776,no,no,Female,yes,Caucasian,.28536993,0,0
370,no,-.68435776,no,no,Male,yes,Caucasian,.34405223,0,0
802,no,-.47355494,no,no,Male,no,Caucasian,.4243919,0,0
4161,yes,-.68435776,no,no,Male,no,Caucasian,.40823349,0,1
5009,no,-.68435776,yes,no,Male,yes,Caucasian,.19389613,0,0
4911,no,-.47355494,no,no,Female,yes,Caucasian,.32002422,0,0
2181,yes,-.68435776,no,no,Male,no,Caucasian,.40823349,0,1
5840,yes,-.26275212,no,no,Male,no,Caucasian,.47337195,0,1
4073,no,-.68435776,no,no,Female,yes,Caucasian,.2569266,0,0
1109,no,-.68435776,no,no,Male,yes,Caucasian,.34645095,0,0
3142,no,-.47355494,yes,no,Male,yes,Caucasian,.23855481,0,0
1364,yes,.36965632,yes,no,Female,yes,Caucasian,.32115802,0,1
5014,yes,-.47355494,no,no,Male,yes,Caucasian,.37849995,0,1
5052,yes,-.68435776,no,no,Female,no,Caucasian,.3203007,0,1
2462,no,-.47355494,yes,no,Male,no,Caucasian,.28734052,0,0
4118,yes,-.68435776,no,no,Male,no,Caucasian,.40823349,0,1
4471,yes,-.47355494,yes,no,Female,yes,Caucasian,.18230467,0,1
1675,no,-.26275212,yes,no,Male,no,Caucasian,.32408547,0,0
667,no,-.68435776,yes,no,Male,no,Caucasian,.2532011,0,0
390,no,-.26275212,yes,no,Male,no,Caucasian,.30288821,0,0
2020,no,-.68435776,yes,no,Female,yes,Caucasian,.1581579,0,0
773,no,-.0519493,no,no,Female,yes,Caucasian,.3749539,0,0
4853,no,-.47355494,yes,no,Male,yes,Caucasian,.22283636,0,0
5307,no,-.68435776,yes,no,Male,yes,Caucasian,.21029243,0,0
2338,no,-.68435776,yes,no,Male,no,Caucasian,.2532011,0,0
3133,no,-.47355494,yes,no,Male,no,Caucasian,.29454163,0,0
2177,yes,-.26275212,yes,no,Male,yes,Caucasian,.25473112,0,1
4871,no,-.26275212,no,no,Female,yes,Caucasian,.32753456,0,0
1940,yes,-.47355494,no,no,Male,yes,Caucasian,.3825939,0,1
6131,no,-.26275212,no,no,Male,yes,Caucasian,.43198031,0,0
5930,no,-.0519493,no,no,Female,no,Caucasian,.44475842,0,0
1273,no,-.68435776,no,no,Male,no,Caucasian,.40823349,0,0
5915,no,-.47355494,no,no,Female,yes,Caucasian,.3023544,0,0
1475,no,.15885352,yes,no,Male,no,Caucasian,.40407681,0,0
4396,yes,.15885352,no,no,Female,yes,Caucasian,.4137516,0,1
659,no,-.68435776,no,no,Male,yes,Caucasian,.34203705,0,0
335,no,-.68435776,no,no,Male,no,Caucasian,.39788753,0,0
5275,no,-.68435776,yes,no,Male,no,Caucasian,.2532011,0,0
5952,yes,-.68435776,no,no,Male,yes,Caucasian,.34970668,0,1
3580,no,.58045918,yes,no,Male,no,Caucasian,.4662399,0,0
2067,no,-.68435776,yes,no,Male,no,Caucasian,.23416598,0,0
5669,no,.36965632,yes,no,Male,yes,Caucasian,.39478096,0,0
1448,no,-.47355494,no,no,Male,no,Caucasian,.4243919,0,0
2334,no,-.68435776,no,no,Male,no,Caucasian,.40823349,0,0
5518,no,-.68435776,yes,no,Male,no,Caucasian,.26192796,0,0
5015,no,-.68435776,yes,no,Male,no,Caucasian,.25964466,0,0
5674,no,-.68435776,no,no,Male,yes,Caucasian,.34203705,0,0
3302,no,-.68435776,no,no,Male,no,Caucasian,.39226004,0,0
2683,no,-.68435776,no,yes,Female,yes,Caucasian,.43395102,0,0
3045,no,-.47355494,no,no,Male,no,Caucasian,.43236277,0,0
4544,yes,-.47355494,no,no,Male,no,Caucasian,.44800654,0,1
4525,no,-.26275212,no,no,Male,no,Caucasian,.4884561,0,0
1101,yes,-.68435776,no,no,Male,no,Caucasian,.39226004,0,1
3026,no,-.26275212,yes,no,Male,no,Caucasian,.32814053,0,0
2958,yes,-.68435776,no,no,Male,yes,Caucasian,.34203705,0,1
4940,yes,-.0519493,no,no,Female,no,Caucasian,.41151035,0,1
